Ensemble CD34 fAdrenal fHeart fKidney fLung fBrain IPS_19.7 IPS_19.11 IPS_6.9 fLung_Rt fLung_Lt fKidney_Rt mobCD34 fKidney_Lt fThymus fIntestine_Sm fIntestine_Lg CD3 CD8 CD4 CD14 CD19 fKidney_Rcortex fKidney_Rpelvis fMuscle_Leg fMuscle_Arm mobCD3
ENSG00000116698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143344 -40.859022773611 8.34393126805985 16.4555884408438 9.19487514478113 16.3095406553617 8.0242488536546 -5.82169885977982 -5.83643797027191 -11.9382915919799 13.9418061878137 7.7912047440998 17.1176381418706 4.2073583109034 22.1295380206583 1.61300786195528 22.1480110100322 23.0099194069103 -26.5870744605927 -30.5221920613028 -16.1727201702826 -12.1450754662144 -32.0280634994355 14.5464552511378 9.19671747058984 2.1523686453998 2.14778644185949 -16.4194190024608
ENSG00000198860 0 0 4.58294127791014 0 0 -1.1492364737357 0 0 0 -1.02496429300975 0 0 0 0 0 -1.14672216808265 0 0 0 0 -1.26201834308204 0 0 0 0 0 0
ENSG00000121481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116690 -2.92096966103571 -2.80243531809496 42.367951559017 0 -2.46405279576617 -2.84125624762257 0 0 0 -2.29227480969467 -2.34385411626207 -3.0821643183515 0 -3.11863881762032 0 -3.21066640895674 -3.14146895851981 -2.55456846016889 -2.83853636158354 0 -2.58895004754684 0 -3.05593699425342 -3.11217824353977 0 0 0
ENSG00000157181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116711 10.4922415020118 0 -4.07063939080795 0 0 -7.07401176244649 0 0 0 0 0 0 0 0 0 6.3587704140761 0 -7.623402748537 -7.93546405364061 0 9.85250603934419 0 0 0 0 0 0
ENSG00000150681 30.223559094151 -5.00322042328628 -4.66031005165196 -4.85311963890341 -4.26496791371781 -5.26749234520996 -3.11170130769129 -3.05280502849969 -5.39259462646017 -4.41821350602405 -4.60987011056533 -4.83873503759045 -3.05809031742757 -4.86745544469688 -2.24756592369994 -4.16097012255829 -4.50577156895319 -4.46191097080786 -2.23583449140236 0 65.740468642578 -2.45436168566397 -4.92164119163481 -4.99324852700199 -5.42128698597014 -3.16286051731162 0
ENSG00000090104 13.9239535096902 -31.1891811726668 -37.496492701048 -36.5584235896075 -37.5692286370514 -37.3008877564047 -34.1772373954603 -34.0077071306829 -36.0531378127029 -39.386281651941 -38.2699640498549 -35.8491518905423 -27.1746434253567 -40.2223732314471 35.5607701376885 -19.4887948568931 0 97.3307902842304 102.774017121368 103.614404279596 55.2917526111914 107.720155080255 -41.1634053905695 -36.6808897816972 -26.7584612560507 -27.3438415412295 100.474260247186
ENSG00000127074 0 -1.4673589726733 -2.2638014161579 0 0 -1.19096907062233 0 0 0 0 4.24674471074442 -2.85791302638346 0 -2.60616762645264 0 -1.06913928874352 0 0 0 0 9.83218923857039 0 -2.62358454828165 0 0 0 0
ENSG00000116741 0 0 -20.3807150074681 -3.09827104701725 4.68039425877813 -14.1938917941577 0 0 0 5.20083693259111 2.08320506038725 -3.05766022541794 -4.32173684865412 -2.75041996393255 0 2.34935987939765 0 0 5.53202918434096 0 20.2441072645102 7.71276230664228 0 0 0 0 0
ENSG00000116747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134376 -1.47606890462787 -1.70391676625826 -1.52233291578619 0 -1.69308541782471 32.592178729628 -1.59028100231535 0 -1.72343418595055 -1.69795946863244 -1.50155425301384 -1.49346372830073 0 -1.45347838991093 -1.67083009089112 -1.78006851050736 -1.8873957130523 -1.34460894722078 -1.36537437251936 0 -1.14504598161734 0 -1.26429495758647 -1.2988408327433 -1.81610755633738 -1.55348731527965 -1.61054941925207
ENSG00000143355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151414 1.93872574709493 0 2.51054569077174 0 2.21975671973573 -13.1570955205731 0 0 0 2.37305216598347 0 0 0 0 0 1.87088658959021 0 0 2.24412860739706 0 0 0 0 0 0 0 0
ENSG00000081237 81.1221449275923 -47.5274171117151 -45.5260778277777 -28.3280518521709 -24.1676694979832 -49.4586209999988 -31.433288313356 -30.9999985538876 -31.7568433030815 -31.6835883958968 -44.8096143374991 -22.4315094301991 -29.9851763792762 -45.6941465359843 90.7924544834736 -21.5332851140431 -9.04604390412591 103.724157631879 105.144390328092 35.8170393274985 86.1278441548253 36.1727490754137 -47.4904449478145 -27.5109350101579 0 -11.435017199367 41.9169487855602
ENSG00000116833 -22.4125583945241 -10.0900282255602 -0.985998980242291 -6.5743271541541 3.43351958571847 -24.1138214656727 12.8678535122035 35.5606640348181 7.26790580097471 0.316069000618022 -2.1036380216921 -13.0621250921564 -5.61328316637373 -9.18455187819306 -9.50536633334536 75.5797462720952 71.6825748834244 -19.4263340933959 -14.5865220768915 -10.6561364598091 -9.36470539181819 -10.3732728671031 -9.56265315009326 -6.68987942978885 -5.70289667417826 -5.97951520907821 -10.7207190257818
ENSG00000163362 -0.974087069691406 -1.33697086143617 -1.03375583359021 0 0 -2.54982802912987 0 0 0 0 0 0 0 0 0 4.62801562145488 1.26662617239278 0 0 0 0 0 0 0 0 0 0
ENSG00000081277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134369 -8.24112372583311 -8.81090503853314 79.9153135138323 -8.48134281251822 -3.63029771372144 42.9353855996458 -2.61452412329974 -2.39711893656306 -2.4767584535072 -7.79573519000057 -6.05282199241016 -8.30668241402743 65.3286830700504 -8.11162645973086 -9.28950769012204 -9.33653900348649 -10.1481818351483 -14.2721736756829 -12.7463746224417 -10.6793261481747 -10.0247851445125 -11.2154185634945 -8.1593541252785 -8.42414779833244 -2.45738109024427 -2.63153097686029 -11.8757246496049
ENSG00000198700 0 0 0 -3.09419759219622 5.33697395772676 5.36232164958158 0 0 0 0 0 0 0 0 0 0 0 -2.18714911010966 -2.46016680045299 0 -2.95778210454947 0 0 0 0 0 0
ENSG00000134375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000176393 0 0 -1.08944818973841 0 0 -1.24695246857126 0 0 0 0 0 0 0 0 0 0 0 -1.04908871927298 0 0 3.38548937758266 0 0 0 0 0 0
ENSG00000163435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000163485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000159388 19.7184135155853 0 -18.8310243006034 -4.24386159728202 -10.3310809421549 -27.0585168027463 -29.4100579362467 -28.9344554745679 -29.5522675988816 -14.0009423917024 -11.4325886225841 -2.38096918336828 -5.58350381440914 -4.24280273132355 16.1076948490952 -2.34615188292959 -4.12995442222332 40.3703482204664 45.2554301423007 16.311915287715 19.196445233446 16.5234829124028 -3.92130606305349 -4.19619911418269 0 0 27.1119527172481
ENSG00000058668 17.7511828737867 0 27.5933657150945 -3.89052941028725 4.45618086731852 -1.44800094524753 -7.65933723560291 -5.24455003261886 -4.92702456466757 0 -1.20051883751811 -3.01845839096733 0 -3.10522216916719 0 -1.40378378589232 0 -1.26405069254392 2.38693255599168 0 -3.31315356832608 -10.2112757531449 -3.58240218731956 -1.91935443888779 0 0 0
ENSG00000122188 -4.0405767424709 -13.6887761290317 -12.8633601868413 -4.78732710260082 -13.0280168650182 -13.1358278033679 -5.6710740858976 -4.99961432451845 -8.43937101544886 -13.2340665852207 -12.3400326707344 -12.6783486052757 -5.55076521511594 -13.6495435530958 29.18834918275 -13.3994608963634 -14.5893814573266 56.5000618653734 58.7991601289956 35.2881979064192 -4.47012444391279 0 -13.2756486472173 -14.0862969783832 -14.5618608462773 -5.65169208173211 38.3653971523129
ENSG00000058673 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198625 0 -2.47507531363203 -1.99894299627332 -8.06867477085077 0 -2.13635425389751 -2.83741907276922 -2.84821629542472 -2.89933629779624 -1.9329040376338 -2.43071870993022 0 0 0 24.626579749234 -1.94667455609464 0 2.12305940421668 0 0 0 2.82467715085181 0 0 0 0 0
ENSG00000163531 -2.49411145643705 -2.22702485504025 -2.33301507573124 -1.66126531090142 -2.67151501329159 53.9595805885699 0 0 0 -2.62925042457216 -2.47395250135789 -1.99703770142037 -2.5300295033891 -1.91564211156519 -2.78665351855231 -2.31475717056189 -2.38655625624532 -2.46764815072843 -2.36308569686378 -2.3864735552619 -2.1837998733532 -2.42711849681494 -1.8523149712738 -1.87977485603855 -2.87524977991939 -2.49278714613356 -2.61051716311656
ENSG00000184144 0 0 -1.46002691179448 0 -1.61175528738258 6.2243255371378 0 0 0 0 0 -1.69552516256747 0 0 0 -1.45701817539327 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117266 -1.0161496301202 -1.42998932351069 9.79790246278276 0 -1.09272359889622 -1.5559809739585 0 0 0 -1.09214999004871 0 -1.12787087939304 0 0 0 0 0 -1.2723393007091 -1.2106987661463 0 0 0 0 0 0 0 0
ENSG00000143466 0 0 -1.18973992243346 0 0 -5.69571577641466 0 0 0 0 0 0 0 0 1.52612363377426 0 0 2.57645772619645 1.39150463228298 0 1.39136970659443 0 0 0 0 0 0
ENSG00000136653 11.4209625152879 -11.0052492181894 -20.6839960043505 -17.4682771123307 -19.9190246764162 -24.0799314052237 -20.0582862640625 -12.5667229270149 -19.5913692993509 -17.9749489809723 -14.3281652152042 -21.5263473330533 -12.2787313364047 -24.3595152906317 37.1139507627478 -22.3702501996698 -23.8799081665869 63.3159058648597 60.0489398179976 44.2504085598014 63.8319307248785 22.8628881351081 -24.3421255923678 -24.4924860062486 -18.531132857602 -8.11632155531442 54.7278030603132
ENSG00000162889 1.04990535992979 -1.27572949527664 8.50777423544287 0 -1.04240155760003 -7.73297618545014 0 0 0 -1.02293678431458 -0.988260396687657 -0.955483987486845 1.62046776744235 -0.938857737254743 0 -0.757624399493823 0 1.00514798957386 1.21841303082706 0 1.31256216034852 0 0 0 0 0 0
ENSG00000142224 0 0 -1.08528824262485 0 -1.14473497509622 0 0 0 0 0 0 0 0 0 0 -1.22459587895142 0 0 0 0 3.45461909667248 0 0 0 0 0 0
ENSG00000162891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123836 0 0 -2.8555686205794 0 -1.00660052911023 -1.24566326201726 0 0 0 -1.09946177684652 -1.0215604959278 0 0 0 0 8.85340671329721 4.44184239047482 -2.95599849573285 -3.11039592355797 0 0 0 0 0 0 0 0
ENSG00000123843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196352 2.10474062809658 2.13279418158507 -5.96999422792106 -1.92537586728734 3.13848539853154 -34.5490201980787 -4.71882253400993 -4.65408092201147 -2.33605364552681 1.95476279277284 -1.42171595884665 -1.60554506565077 -2.38479667566102 1.72318836456188 -3.98753425932697 -9.21712279636332 -6.59352052271862 17.7891145256457 5.76657524487854 2.89652841047131 26.4877561376929 10.5707660551045 1.74722088912488 0 0 0 3.05165004493688
ENSG00000117322 -3.63069566443945 -9.49459977204306 -11.2867161293259 -6.2474766680963 -11.4191694217005 -11.5810512402762 -3.08829287469984 -3.28518455372525 -2.95702971005939 -8.90753578817685 -8.39949968906341 -7.57305533939726 -4.35253671064099 -8.57113908335792 32.7595846708755 -8.69722151819144 -6.38525587086763 19.0853767707851 -3.16467363505344 -3.38992445041361 -6.01920217787013 95.8246225901287 -8.48315613402699 -8.79114773999882 -4.51690653627799 -4.41581604311656 6.98770271902959
ENSG00000117594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.782213046596989 0 0 0 0 0.782213046596989 0 0 0 0 0 0
ENSG00000009790 20.1818746936979 -33.8547326414662 -32.0190340145997 -19.1480930385265 -29.8530941053141 -33.7055092579942 -13.3559631416772 -13.1222315493132 -22.0161760197841 -30.677309869801 -30.4434375113016 -26.0350051758963 -12.5617795980001 -32.9462166531044 69.4239544921986 -12.4154773019 -2.89813107113209 79.7543892275067 76.9675152644368 42.90421238071 44.8758336916596 42.4453951032319 -32.8797502893308 -29.8790884126814 -13.0546438502311 -8.16341106710034 52.4759097157127
ENSG00000117597 0.972198496450154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07385677405674 0 1.09518374232256 0 0 -3.14123901282946 0 0 0 0 0 0
ENSG00000143469 -19.5319862456254 36.0980303298179 -19.3072298475171 -15.7701845632878 -17.3873427829565 100.741326457388 70.2483391143617 69.853436267837 74.4111063797308 -17.0414587069983 -15.1294564307478 -17.163045752762 -18.0971011452572 -16.3037429199889 -18.8846424995651 -9.91986219334024 -12.2982924464271 -18.0667941815185 -17.2978572958253 -17.799605718878 -16.5261888151128 -17.1990030128102 -17.2621232373226 -16.4841058458876 -11.1851622809716 -3.09938773649713 -19.5976648898383
ENSG00000054392 1.40645658341791 0 2.84345407889334 0 0.682149567711235 -2.25964359049884 0 0 -1.25785051406605 0 0 0 0 0 0 -1.4145661254576 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000082512 20.0568238926679 -8.99408230150998 -16.1048594916284 -14.1437338406953 -7.33248007966618 -13.0726224870344 -3.0142637868725 -3.16334941327446 -3.01151754726242 -8.0357943210742 -9.9654325052684 -7.50467823073585 -3.38498228260838 -7.75316967355521 9.66608860439967 -6.79076463989109 -2.50464144523476 21.0773142819783 22.7673654047188 2.13905301494285 -14.0607696142364 54.7808872202655 -8.4193713625912 -2.87481308640286 0 0 9.64379369056906
ENSG00000143476 7.19159197980551 0 12.6777974507391 0 12.5680029386463 -2.85285795474939 14.9704771709576 19.3956269825702 14.9609951977911 7.65577871765972 6.76747917707016 4.47134818945695 3.09772735393597 4.51765653940263 13.2196375122565 3.87906407100243 0 -33.0448195564061 -25.1971422276426 -19.8552667236632 -42.969954410691 -3.67897122818394 2.22582882004198 0 0 0 0
ENSG00000066027 4.16192996213563 0 4.68446469384449 -18.8082870147219 5.15467664430987 -8.05445848292611 0 0 0 5.19516634168097 2.32092664207461 0 0 0 0 0 0 2.59568224182195 2.7498989717805 0 0 0 0 0 0 0 0
ENSG00000162772 21.4942104216502 -5.15132557154413 -4.45208374977967 0 -4.28093326966956 -5.03979873437626 0 0 0 -4.47196907365636 -3.70173464039615 -5.19777952631668 0 -4.48621014130874 -2.33203810308244 -3.40745183194423 0 0 0 0 29.7684221343826 0 -4.34051216862307 -4.40079574533551 0 0 0
ENSG00000136643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117707 -3.12481120462959 0 29.7551359214868 0 -2.021842491097 0 0 0 0 0 0 -2.36421611441494 0 -2.28908272811733 -3.36394286120796 -2.19771401977937 0 -3.16539848384183 -3.15423544864986 0 -2.89477093749504 0 -2.56587204270435 -2.6132495895495 0 0 0
ENSG00000143499 -14.6845998050226 2.48657951013387 36.3549026277972 -2.45996309846342 9.35888708185302 0.465287233122281 -22.2017209348968 -45.9253943780361 -19.6759670248531 7.63518867343928 1.82821164623301 0.534478955996198 15.5915285090077 0.737832180135259 6.68761197296389 6.93026731362102 2.55879092162795 0.536823603555517 0.768592504766085 0 -6.68254235861223 0 0.641541486853045 -1.73526502258131 8.82098946184893 11.4279389395112 0
ENSG00000117724 -4.74562702374534 0 14.6589616243123 0 7.3396620355024 2.38053005280075 10.451081167295 10.2864349701471 10.9341917979258 7.01552777897307 6.89828952143234 7.82314995856889 3.5735332263008 7.5761113475421 25.4983218311718 2.34656881201954 0 -29.4911874976616 -31.873476913896 -3.60311571956692 -47.0231159627102 -6.88506353668291 7.54735598216229 2.79871391262598 0 0 -3.5068473645171
ENSG00000082482 -5.81157414144794 37.5984446716128 -7.48968222641185 -2.22655930381959 -7.55038832100976 62.4322245248236 -3.01954950822129 -2.71623913035533 -2.76438921351084 -6.02405568930869 -5.52093110785593 -5.38724559418202 -3.0776359740617 -5.43955581673722 -5.4582429169003 1.07520008486718 0 -5.54265981127695 -5.53841714115114 -2.9110031634489 -5.25168468004816 -2.8596201473225 -5.03698339571602 -5.24159752493795 0 0 -6.23785447357944
ENSG00000136636 5.00840957538568 6.3367528176102 5.52902984101129 0 7.58450773120923 5.77324973449765 3.29860578075423 3.29932031185243 3.39468457092309 5.32835215054252 5.04865967549302 5.5172723759993 0 5.79143421144377 0 8.5640089414272 6.66114281268695 -33.3125664179682 -54.4176356029658 0 -4.07811424058981 0 5.48703754250832 5.71036924620773 3.47547894197121 0 0
ENSG00000067533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000092969 -36.3992529464524 -11.7211653145749 1.59468065318907 -9.86398916892966 84.3438191033106 3.59796152187988 -14.2805142919464 -23.0990142485869 -13.8828027740167 81.9415261064181 81.7780450396554 -7.42134771730376 0 -2.77617875653848 -21.3168932075024 -18.5215486091011 -11.3139433660415 -30.2596980846453 -26.5814298986509 -23.2699013696549 -26.0831030041473 -11.0261390045368 -6.44205472913012 -9.26642575485186 32.0465052197058 36.8743619137508 -18.6514973112984
ENSG00000143353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000067704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116141 -26.6032951757724 -4.16003245968311 28.5171582434442 -4.32410579467579 1.83350324549722 61.3995893356518 3.445731793006 3.41292611451782 3.43895717024961 0.294534558132706 2.21771261640966 0.102040903887379 10.4088451903832 2.17722642750069 -4.53590696851873 -4.3894449602369 -4.30256071981558 -26.6346045843738 -25.1783787317765 -10.066252464639 -14.4377858350288 -5.50072344488751 0.528534862433953 1.85703585305132 10.1797125438439 5.63385000674906 -5.31426772535031
ENSG00000186205 -7.83959217474771 1.36904455771295 -0.286673195365217 -1.50329803841968 -0.244256741695719 -1.3271174310853 10.8453807563653 13.0130227521595 12.7124423432957 -0.0611253369017151 3.76126990359585 -1.46171450525553 0 1.19631710296443 -14.2289067125596 10.6389813743174 10.9431405873732 -20.6893801139658 -13.468034276063 -1.82264382347842 27.5394332921412 -13.0537441920291 1.20589742836965 0 -1.84247188412057 -1.98131702143727 -13.4146546511707
ENSG00000136630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162909 -1.42720214751247 0 0 0 0 -3.33804417781032 0 -4.81369108354493 -4.77126485867426 0 0 0 0 0 0 -1.34725272070791 0 0 6.23062128369346 0 9.46683370455643 0 0 0 0 0 0
ENSG00000143756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143771 -2.65280889366822 0 0 0 1.11988886268588 0 0 0 0 0 0 0 0 0 0 1.53292003098234 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143819 -16.785100885123 67.9713758026136 -1.51701903980476 -2.73353304420434 13.9006726936937 -3.80216748635491 9.18182010007757 9.90288581515629 9.00283238972947 11.703777783702 4.59400992208434 -2.62674770358349 -2.94222032816458 -0.02670261745173 -2.99674485232799 -5.45630143401157 -2.90945620653078 -19.106541396195 -15.6754396493181 -7.89667512586501 -2.83648717928103 -7.93870774256204 -2.76064710459955 -2.80478538561687 -2.6693098027244 -2.72374251321205 -20.0490450101257
ENSG00000143801 0 6.61181469477997 -1.59401786843508 0 -3.74741583067256 0 0 0 0 -1.609607775686 0 -1.6855548046665 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02478158468017 0
ENSG00000081692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154358 0 0 0.953383761938452 0 0 0 0 0 0 0 0 0 0 0 0 -0.953383761938452 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116574 -20.1226699075086 2.40783638693253 -5.36377430142552 0 4.58946917843845 1.73749248796732 0 0 0 3.54201903757248 7.60355050962734 0 0 1.43514112385999 0 4.89168676006263 2.19965726918467 -4.16158630467964 0 0 2.0791799139681 -2.25540339814763 1.41740124414782 0 0 0 0
ENSG00000135763 0 0 -4.9522151020376 0 -1.56342270745097 0 9.54143719397387 17.3146545708868 9.69030744834768 -1.66740370389163 0 -1.66704108072005 0 -1.66278698537998 0 -4.64198910748548 -5.3349955843441 0 0 0 -4.88862931936745 0 -4.97609122497888 -5.19182439755224 0 0 0
ENSG00000143641 0 18.5839494370182 -1.62518016273312 0 -1.60990523833653 -1.45031657203372 0 0 0 -1.58354298225154 -1.42313005960609 0 0 0 0 -1.44919563833667 -1.64957629112539 -1.90175534075889 -1.80201050446564 -2.00037134281906 0 0 0 0 0 0 -2.08896530455155
ENSG00000135775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135773 -1.36918267287198 -1.53973220821684 -1.39351181854534 0 -1.4558051327894 -3.03395782680107 0 0 0 -1.32471526797577 -1.33097399765168 -1.58079155957414 0 -1.5102262675537 -1.50927544818259 21.3098338204415 1.36418903127189 -1.26650126346593 -1.3122982571988 0 -1.09408079790556 0 -1.40069911862987 -1.55227121435074 0 0 0
ENSG00000116906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143674 0 -1.40884498543886 -5.49018599586301 0 0.964885853213184 0 0 0 0 1.0189504159858 0 1.07227074754199 0 2.60087569272053 0 0 0 0 0 0 0 0 1.24204827184037 0 0 0 0
ENSG00000135750 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000077522 -25.1323274702566 -20.813879081747 138.914104327571 -24.7542942253284 -24.719610602731 -18.3685796025679 -23.7747351337044 -23.4251558668144 -23.3452146828809 -24.6346527371927 -21.0693597493539 -26.1750961853995 137.823902713973 -25.7373810079526 -25.3914990570373 -25.8072966553801 -25.9119444108613 -23.7323074012713 -24.1967338207624 -24.3411444116249 -23.6742806987813 -24.6946918604701 -26.2375641440177 -26.3064867085338 139.09606997005 140.466643961647 -24.0564854585715
ENSG00000116984 0 0 0 -1.51021827201473 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78385681594196 0 0 -1.27363854392722 0 0 0 0 0 0
ENSG00000198626 -14.9634210752411 -10.6218770067423 127.343545016534 -12.8736996888655 -9.13141665957435 12.9191642280523 -8.01453827007644 -8.36438464546184 -8.11763727876995 -9.18046627712385 -6.91056282854828 -13.0179393246237 123.326762352095 -12.7349359455507 -13.6381695516379 -9.30234847365073 -9.27545573602251 -13.2618708815561 -13.1246529367592 -11.3389905831966 -12.6874686663158 -11.0192948186828 -13.273827878027 -12.8834423300994 -8.93781063406791 -9.69445065666305 -11.2208094494243
ENSG00000133019 1.50071034154564 0 0 0 0 0 0 0 0 0 -1.50071034154564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000155816 -10.6534104149346 59.8481245851824 -6.92536431924469 -5.98623584771488 -6.02312122356377 98.3035198270398 -5.71267358037308 -6.11744498701023 -5.54355161918137 -6.37229457315143 -4.42116426521787 -4.00297062156707 -5.57670399349427 -3.98110789275989 -7.69302573487545 -5.80951312292068 -5.57025028980685 -7.38688663407643 -7.26734638073681 -7.3154457760606 -6.61711857357785 -7.46718306478011 -5.2801965671527 -4.88626159829069 -7.03727288741951 -7.39182616736026 -7.11327427695119
ENSG00000054282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000179456 -2.11798762785978 -3.04106276859216 -2.32488149323481 -2.56825551830689 -2.78589827088052 33.6380849121072 0 0 0 -2.77373511987623 -2.61852384011168 -2.42072414227156 0 -2.55271919454924 0 -2.51945138167191 -2.7371119252364 0 0 0 0 0 -2.58290115957611 -2.59483246993996 0 0 0
ENSG00000121644 -3.4725260080886 0 1.0797298512296 0 1.14549211923488 0 0 0 0 1.24730403762412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162852 27.3732158773623 -3.26926015680389 -3.66935749869656 -3.90639019183219 -3.38276953911304 -3.22544684743696 0 0 0 -3.74717677116863 -3.56213076076351 -3.5082301356584 -4.09910588601101 -3.74478909356316 0 -3.59857488661033 -3.81469478698335 27.8296696275646 0 0 0 0 -4.01680035609153 -3.54265370272846 0 -4.11550489146587 0
ENSG00000143653 11.9051219254539 16.6524306543034 12.4130109959852 0 8.76805955257772 7.67307762625732 0 0 0 7.86619655108746 7.26463796745193 9.42379858403321 6.30139853445823 10.2860324339404 2.05662290867495 10.0490016557399 8.69412271023762 -25.7200292981478 -26.5779518482589 -41.5680348391296 -10.7164120050027 -29.7267505927302 8.2377108493327 8.04650378317015 2.43871416456293 2.48943580025367 -6.25669811425142
ENSG00000162711 28.1836043964661 -12.9675397054876 -12.5513782390844 -9.99242389372865 -12.3132823201039 -12.7619603391746 -11.2796936721725 -11.1297145424714 -11.2909506143582 -12.4311149614537 -11.864275628458 -13.233388839642 -11.1183346293905 -13.018794900684 -10.351983367011 -12.7701081154268 -13.1316291468814 -7.63350448903727 12.350441146999 92.3783056523511 129.194045813048 -7.21588558337262 -12.8707861926615 -12.7116951644372 -11.3363367375877 -11.498678561265 -6.63293736497383
