comp0_NID	IW_ID	Ensemble	HUGO
2330	4249	ENSG00000215701	ENSG00000215701

2331	4252	ENSG00000131042	LILRB2

2332	4253	ENSG00000163251	FZD5

2333	4257	ENSG00000135407	AVIL

2334	4258	ENSG00000145907	G3BP1

2335	4260	ENSG00000139132	FGD4

2336	4262	ENSG00000100294	MCAT

2337	4264	ENSG00000198802	PECAM1

2338	4265	ENSG00000171302	CANT1

2339	4267	ENSG00000198355	PIM3

2340	4268	ENSG00000148090	AUH

2341	4271	ENSG00000105698	USF2

2342	4272	ENSG00000171711	DEFB4

2343	4277	ENSG00000130338	TULP4

2344	4279	ENSG00000054179	ENTPD2

2345	4280	ENSG00000173641	HSPB7

2346	4281	ENSG00000101412	E2F1

2347	4282	ENSG00000100739	BDKRB1

2348	4284	ENSG00000134020	PEBP4

2349	4285	ENSG00000172534	HCFC1

2350	4287	ENSG00000160917	CPSF4

2351	4288	ENSG00000132688	NES

2352	4289	ENSG00000186832	KRT16

2353	4290	ENSG00000146282	RARS2

2354	4291	ENSG00000165383	LRRC18

2355	4292	ENSG00000104081	BMF

2356	4297	ENSG00000047621	C12orf4

2357	4299	ENSG00000115414	FN1

2358	4302	ENSG00000185945	NXF2B

2359	4304	ENSG00000214827	MTCP1

2360	4305	ENSG00000067057	PFKP

2361	4306	ENSG00000105726	ATP13A1

2362	4307	ENSG00000166925	TSC22D4

2363	4308	ENSG00000204389	HSPA1A

2364	4309	ENSG00000136480	POLG2

2365	4310	ENSG00000107831	FGF8

2366	4314	ENSG00000184348	HIST1H2AK

2367	4315	ENSG00000171843	MLLT3

2368	4319	ENSG00000035141	FAM136A

2369	4320	ENSG00000168137	SETD5

2370	4322	ENSG00000177700	POLR2L

2371	4324	ENSG00000213064	SFT2D2

2372	4327	ENSG00000134262	AP4B1

2373	4328	ENSG00000135392	DNAJC14

2374	4332	ENSG00000162426	SLC45A1

2375	4333	ENSG00000171549	ENSG00000171549

2376	4334	ENSG00000092199	HNRNPC

2377	4338	ENSG00000118873	RAB3GAP2

2378	4340	ENSG00000071462	WBSCR22

2379	4341	ENSG00000151726	ACSL1

2380	4345	ENSG00000084090	STARD7

2381	4346	ENSG00000176623	FAM82B

2382	4347	ENSG00000196576	PLXNB2

2383	4348	ENSG00000146950	SHROOM2

2384	4349	ENSG00000131089	ARHGEF9

2385	4350	ENSG00000075292	ZNF638

2386	4351	ENSG00000113790	EHHADH

2387	4352	ENSG00000162772	ATF3

2388	4354	ENSG00000010295	IFFO1

2389	4355	ENSG00000143590	EFNA3

2390	4357	ENSG00000186468	RPS23

2391	4359	ENSG00000206294	ENSG00000206294

2392	4360	ENSG00000163516	ANKZF1

2393	4362	ENSG00000139780	C13orf39

2394	4363	ENSG00000143851	PTPN7

2395	4364	ENSG00000110171	TRIM3

2396	4365	ENSG00000145777	TSLP

2397	4366	ENSG00000175445	LPL

2398	4367	ENSG00000116761	CTH

2399	4368	ENSG00000181191	PJA1

2400	4370	ENSG00000086991	NOX4

2401	4371	ENSG00000087365	SF3B2

2402	4372	ENSG00000083457	ITGAE

2403	4374	ENSG00000145703	IQGAP2

2404	4376	ENSG00000185737	NRG3

2405	4380	ENSG00000158813	EDA

2406	4381	ENSG00000152954	NRSN1

2407	4383	ENSG00000167617	CDC42EP5

2408	4384	ENSG00000167157	PRRX2

2409	4385	ENSG00000165898	ISCA2

2410	4386	ENSG00000215767	ENSG00000215767

2411	4387	ENSG00000119508	NR4A3

2412	4388	ENSG00000155816	FMN2

2413	4390	ENSG00000180198	RCC1

2414	4392	ENSG00000150593	PDCD4

2415	4393	ENSG00000147650	LRP12

2416	4394	ENSG00000117335	CD46

2417	4397	ENSG00000134376	CRB1

2418	4398	ENSG00000176401	EID2B

2419	4400	ENSG00000163828	TDGF1

2420	4401	ENSG00000197635	DPP4

2421	4402	ENSG00000134323	MYCN

2422	4403	ENSG00000049089	COL9A2

2423	4405	ENSG00000205076	LGALS7

2424	4406	ENSG00000101203	COL20A1

2425	4407	ENSG00000102316	MAGED2

2426	4408	ENSG00000153207	AHCTF1

2427	4409	ENSG00000188981	C4orf44

2428	4410	ENSG00000168385	SEPT2

2429	4411	ENSG00000107341	UBE2R2

2430	4413	ENSG00000050327	ARHGEF5

2431	4414	ENSG00000101138	CSTF1

2432	4415	ENSG00000147124	ZNF41

2433	4418	ENSG00000164867	NOS3

2434	4420	ENSG00000189285	ENSG00000189285

2435	4421	ENSG00000206292	ENSG00000206292

2436	4423	ENSG00000162194	C11orf48

2437	4425	ENSG00000158987	RAPGEF6

2438	4426	ENSG00000102981	PARD6A

2439	4427	ENSG00000131966	ACTR10

2440	4429	ENSG00000183748	MRC1L1

2441	4432	ENSG00000135926	TMBIM1

2442	4435	ENSG00000112664	NUDT3

2443	4436	ENSG00000123561	SERPINA7

2444	4439	ENSG00000206379	ENSG00000206379

2445	4442	ENSG00000120539	MASTL

2446	4443	ENSG00000175215	CTDSP2

2447	4445	ENSG00000169836	TACR3

2448	4446	ENSG00000096264	NCR2

2449	4450	ENSG00000144355	DLX1

2450	4451	ENSG00000170448	NFXL1

2451	4454	ENSG00000135002	RFK

2452	4456	ENSG00000151779	NBAS

2453	4458	ENSG00000125967	NECAB3

2454	4460	ENSG00000157741	UBN2

2455	4461	ENSG00000166452	C11orf17

2456	4464	ENSG00000168096	ANKS3

2457	4466	ENSG00000198400	NTRK1

2458	4469	ENSG00000030066	NUP160

2459	4470	ENSG00000204174	PPYR1

2460	4473	ENSG00000152611	CAPSL

2461	4474	ENSG00000173744	AGFG1

2462	4475	ENSG00000188171	ZNF626

2463	4476	ENSG00000206215	ENSG00000206215

2464	4478	ENSG00000155229	MMS19

2465	4481	ENSG00000157426	AASDH

2466	4483	ENSG00000105663	MLL4

2467	4485	ENSG00000160325	C9orf7

2468	4486	ENSG00000206484	ENSG00000206484

2469	4487	ENSG00000133454	MYO18B

2470	4488	ENSG00000136099	PCDH8

2471	4490	ENSG00000160323	ADAMTS13

2472	4494	ENSG00000170835	CEL

2473	4495	ENSG00000206315	ENSG00000206315

2474	4496	ENSG00000133704	IPO8

2475	4499	ENSG00000001167	NFYA

2476	4503	ENSG00000110429	FBXO3

2477	4504	ENSG00000158517	NCF1

2478	4505	ENSG00000089902	RCOR1

2479	4510	ENSG00000140379	BCL2A1

2480	4511	ENSG00000205178	ENSG00000205178

2481	4512	ENSG00000177981	ASB8

2482	4513	ENSG00000061918	GUCY1B3

2483	4514	ENSG00000166828	SCNN1G

2484	4517	ENSG00000143367	TUFT1

2485	4518	ENSG00000163624	CDS1

2486	4522	ENSG00000171241	SHCBP1

2487	4524	ENSG00000155749	ALS2CR12

2488	4525	ENSG00000164089	AGXT2L1

2489	4528	ENSG00000143614	GATAD2B

2490	4529	ENSG00000108292	MLLT6

2491	4531	ENSG00000173163	COMMD1

2492	4533	ENSG00000185291	IL3RA

2493	4535	ENSG00000157483	MYO1E

2494	4536	ENSG00000132361	KIAA0664

2495	4539	ENSG00000171566	PLRG1

2496	4542	ENSG00000118363	SPCS2

2497	4544	ENSG00000181929	PRKAG1

2498	4545	ENSG00000065802	ASB1

2499	4547	ENSG00000126705	AHDC1

2500	4548	ENSG00000174083	PIK3R6

2501	4549	ENSG00000007866	TEAD3

2502	4550	ENSG00000176788	BASP1

2503	4551	ENSG00000162852	C1orf71

2504	4553	ENSG00000130368	MAS1

2505	4554	ENSG00000106799	TGFBR1

2506	4555	ENSG00000116791	CRYZ

2507	4556	ENSG00000185022	MAFF

2508	4558	ENSG00000140945	CDH13

2509	4560	ENSG00000196610	ENSG00000196610

2510	4561	ENSG00000169908	TM4SF1

2511	4562	ENSG00000010438	PRSS3

2512	4570	ENSG00000153143	GYPB

2513	4572	ENSG00000113722	CDX1

2514	4573	ENSG00000165406	MARCH8

2515	4575	ENSG00000104969	SGTA

2516	4580	ENSG00000110108	TMEM109

2517	4584	ENSG00000158769	F11R

2518	4585	ENSG00000070047	PHRF1

2519	4586	ENSG00000103707	MTFMT

2520	4587	ENSG00000107281	NPDC1

2521	4589	ENSG00000007216	SLC13A2

2522	4591	ENSG00000103502	CDIPT

2523	4592	ENSG00000137207	YIPF3

2524	4593	ENSG00000179104	TMTC2

2525	4594	ENSG00000122359	ANXA11

2526	4595	ENSG00000130385	BMP15

2527	4597	ENSG00000123191	ATP7B

2528	4598	ENSG00000102974	CTCF

2529	4599	ENSG00000140505	CYP1A2

2530	4607	ENSG00000163526	TUBA4B

2531	4610	ENSG00000072134	EPN2

2532	4611	ENSG00000176383	B3GNT4

2533	4617	ENSG00000116586	ROBLD3

2534	4619	ENSG00000145050	ARMET

2535	4620	ENSG00000101470	TNNC2

2536	4622	ENSG00000106327	TFR2

2537	4623	ENSG00000108578	BLMH

2538	4624	ENSG00000167768	KRT1

2539	4625	ENSG00000138075	ABCG5

2540	4626	ENSG00000151892	GFRA1

2541	4627	ENSG00000072657	TRHDE

2542	4630	ENSG00000115687	PASK

2543	4633	ENSG00000135097	MSI1

2544	4634	ENSG00000145375	SPATA5

2545	4636	ENSG00000104814	MAP4K1

2546	4638	ENSG00000128585	MKLN1

2547	4639	ENSG00000010361	FUZ

2548	4640	ENSG00000135517	MIP

2549	4641	ENSG00000156475	PPP2R2B

2550	4642	ENSG00000100003	SEC14L2

2551	4644	ENSG00000115507	OTX1

2552	4646	ENSG00000185787	MORF4

2553	4648	ENSG00000064309	CDON

2554	4650	ENSG00000102524	TNFSF13B

2555	4651	ENSG00000175826	DULLARD

2556	4652	ENSG00000176102	CSTF3

2557	4656	ENSG00000158859	ADAMTS4

2558	4660	ENSG00000137673	MMP7

2559	4662	ENSG00000103150	MLYCD

2560	4663	ENSG00000127527	EPS15L1

2561	4666	ENSG00000052749	RRP12

2562	4670	ENSG00000125363	AMELX

2563	4671	ENSG00000198431	TXNRD1

2564	4674	ENSG00000150750	C11orf53

2565	4675	ENSG00000130508	PXDN

2566	4676	ENSG00000196767	POU3F4

2567	4677	ENSG00000166816	LDHD

2568	4678	ENSG00000072682	P4HA2

2569	4679	ENSG00000187840	EIF4EBP1

2570	4681	ENSG00000007314	SCN4A

2571	4682	ENSG00000142515	KLK3

2572	4683	ENSG00000114554	PLXNA1

2573	4684	ENSG00000160202	CRYAA

2574	4685	ENSG00000004660	CAMKK1

2575	4686	ENSG00000134184	GSTM1

2576	4687	ENSG00000072694	FCGR2B

2577	4689	ENSG00000178996	SNX18

2578	4690	ENSG00000165496	RPL10L

2579	4692	ENSG00000165389	C14orf147

2580	4694	ENSG00000135972	MRPS9

2581	4695	ENSG00000140443	IGF1R

2582	4697	ENSG00000124209	RAB22A

2583	4698	ENSG00000137845	ADAM10

2584	4700	ENSG00000100106	TRIOBP

2585	4701	ENSG00000206286	ENSG00000206286

2586	4702	ENSG00000211456	SACM1L

2587	4703	ENSG00000114446	IFT57

2588	4706	ENSG00000134779	C18orf10

2589	4708	ENSG00000086189	DIMT1L

2590	4709	ENSG00000145632	PLK2

2591	4711	ENSG00000103254	FAM173A

2592	4712	ENSG00000185418	TARSL2

2593	4714	ENSG00000154736	ADAMTS5

2594	4716	ENSG00000109686	SH3D19

2595	4718	ENSG00000148346	LCN2

2596	4719	ENSG00000147457	CHMP7

2597	4720	ENSG00000180772	AGTR2

2598	4723	ENSG00000182004	SNRPE

2599	4724	ENSG00000215579	ENSG00000215579

2600	4725	ENSG00000178104	PDE4DIP

2601	4726	ENSG00000116690	PRG4

2602	4728	ENSG00000197870	PRB3

2603	4732	ENSG00000068976	PYGM

2604	4733	ENSG00000086061	DNAJA1

2605	4734	ENSG00000137100	DCTN3

2606	4735	ENSG00000126226	PCID2

2607	4736	ENSG00000166004	KIAA1731

2608	4738	ENSG00000178921	PFAS

2609	4744	ENSG00000135535	CD164

2610	4746	ENSG00000140368	PSTPIP1

2611	4747	ENSG00000214699	NAT6

2612	4748	ENSG00000183048	SLC25A10

2613	4750	ENSG00000162909	CAPN2

2614	4751	ENSG00000100262	ARFGAP3

2615	4754	ENSG00000141429	GALNT1

2616	4755	ENSG00000186625	KATNA1

2617	4756	ENSG00000138468	SENP7

2618	4758	ENSG00000164080	RAD54L2

2619	4759	ENSG00000133116	KL

2620	4762	ENSG00000103507	BCKDK

2621	4763	ENSG00000136783	NIPSNAP3A

2622	4766	ENSG00000100614	PPM1A

2623	4767	ENSG00000206489	ENSG00000206489

2624	4769	ENSG00000165525	SDCCAG1

2625	4771	ENSG00000142046	BCKDHA

2626	4772	ENSG00000198366	HIST1H3A

2627	4775	ENSG00000215277	C14orf164

2628	4776	ENSG00000065243	PKN2

2629	4777	ENSG00000182093	WRB

2630	4778	ENSG00000070882	OSBPL3

2631	4779	ENSG00000166971	AKTIP

2632	4782	ENSG00000103356	EARS2

2633	4787	ENSG00000025434	NR1H3

2634	4789	ENSG00000187555	USP7

2635	4790	ENSG00000162892	IL24

2636	4792	ENSG00000141736	ERBB2

2637	4793	ENSG00000141503	MINK1

2638	4794	ENSG00000125730	C3

2639	4795	ENSG00000106078	COBL

2640	4796	ENSG00000155008	APOOL

2641	4797	ENSG00000143196	DPT

2642	4799	ENSG00000066933	MYO9A

2643	4801	ENSG00000081377	CDC14B

2644	4802	ENSG00000135069	PSAT1

2645	4804	ENSG00000136872	ALDOB

2646	4807	ENSG00000196372	ASB13

2647	4811	ENSG00000139233	LLPH

2648	4814	ENSG00000157601	MX1

2649	4816	ENSG00000187764	SEMA4D

2650	4817	ENSG00000015479	MATR3

2651	4819	ENSG00000133056	PIK3C2B

2652	4821	ENSG00000071127	WDR1

2653	4822	ENSG00000133243	BTBD2

2654	4823	ENSG00000011007	TCEB3

2655	4824	ENSG00000156804	FBXO32

2656	4827	ENSG00000173406	DAB1

2657	4829	ENSG00000136867	SLC31A2

2658	4830	ENSG00000198013	PNMA6A

2659	4831	ENSG00000179142	CYP11B2

2660	4835	ENSG00000121931	C1orf103

2661	4836	ENSG00000100351	GRAP2

2662	4838	ENSG00000136950	ARPC5L

2663	4842	ENSG00000041982	TNC

2664	4844	ENSG00000169372	CRADD

2665	4848	ENSG00000204875	ENSG00000204875

2666	4850	ENSG00000185340	GAS2L1

2667	4852	ENSG00000169855	ROBO1

2668	4853	ENSG00000152661	GJA1

2669	4854	ENSG00000116815	CD58

2670	4855	ENSG00000176340	COX8A

2671	4856	ENSG00000056998	GYG2

2672	4859	ENSG00000080986	NDC80

2673	4862	ENSG00000100823	APEX1

2674	4864	ENSG00000198934	MAGEE1

2675	4866	ENSG00000006625	GGCT

2676	4867	ENSG00000031691	CENPQ

2677	4868	ENSG00000143947	RPS27A

2678	4870	ENSG00000145365	TIFA

2679	4871	ENSG00000119878	CRIPT

2680	4872	ENSG00000099624	ATP5D

2681	4873	ENSG00000116688	MFN2

2682	4874	ENSG00000121858	TNFSF10

2683	4875	ENSG00000013523	ANGEL1

2684	4879	ENSG00000123405	NFE2

2685	4883	ENSG00000102081	FMR1

2686	4887	ENSG00000144908	ALDH1L1

2687	4888	ENSG00000107593	PKD2L1

2688	4890	ENSG00000070388	FGF22

2689	4891	ENSG00000188690	UROS

2690	4892	ENSG00000185808	PIGP

2691	4893	ENSG00000090372	STRN4

2692	4895	ENSG00000076513	ANKRD13A

2693	4896	ENSG00000127588	GNG13

2694	4899	ENSG00000023839	ABCC2

2695	4900	ENSG00000184281	TSSC4

2696	4901	ENSG00000100201	DDX17

2697	4902	ENSG00000136152	COG3

2698	4904	ENSG00000087995	METTL2A

2699	4906	ENSG00000112739	PRPF4B

2700	4909	ENSG00000206457	ENSG00000206457

2701	4911	ENSG00000156413	FUT6

2702	4912	ENSG00000027001	MIPEP

2703	4913	ENSG00000151623	NR3C2

2704	4914	ENSG00000159899	NPR2

2705	4915	ENSG00000206308	ENSG00000206308

2706	4916	ENSG00000196177	ACADSB

2707	4918	ENSG00000166546	BEAN1

2708	4919	ENSG00000111832	RWDD1

2709	4925	ENSG00000196431	CRYBA4

2710	4926	ENSG00000131097	HIGD1B

2711	4927	ENSG00000198171	DDRGK1

2712	4935	ENSG00000152672	CLEC4F

2713	4937	ENSG00000143319	ISG20L2

2714	4938	ENSG00000204427	BAT5

2715	4939	ENSG00000206299	ENSG00000206299

2716	4943	ENSG00000134755	DSC2

2717	4945	ENSG00000131016	AKAP12

2718	4946	ENSG00000065548	ZC3H15

2719	4947	ENSG00000215726	ENSG00000215726

2720	4952	ENSG00000204382	XAGE1A

2721	4953	ENSG00000169733	RFNG

2722	4954	ENSG00000162344	FGF19

2723	4955	ENSG00000189367	KIAA0408

2724	4957	ENSG00000105676	ARMC6

2725	4958	ENSG00000145358	DDIT4L

2726	4961	ENSG00000108515	ENO3

2727	4963	ENSG00000112796	ENPP5

2728	4964	ENSG00000070010	UFD1L

2729	4965	ENSG00000211667	IGLV3-12

2730	4966	ENSG00000197614	MFAP5

2731	4967	ENSG00000187522	HSPA14

2732	4969	ENSG00000215754	ENSG00000215754

2733	4971	ENSG00000159079	C21orf59

2734	4972	ENSG00000141030	COPS3

2735	4974	ENSG00000090621	PABPC4

2736	4975	ENSG00000148948	LRRC4C

2737	4976	ENSG00000141665	FBXO15

2738	4977	ENSG00000180616	SSTR2

2739	4978	ENSG00000177243	DEFB103A

2740	4979	ENSG00000197021	CXorf40B

2741	4981	ENSG00000179218	CALR

2742	4984	ENSG00000205595	AREGB

2743	4985	ENSG00000110048	OSBP

2744	4986	ENSG00000154721	JAM2

2745	4989	ENSG00000130165	ELOF1

2746	4995	ENSG00000065427	KARS

2747	4997	ENSG00000102383	ZDHHC15

2748	4998	ENSG00000125976	ENSG00000125976

2749	4999	ENSG00000140259	MFAP1

2750	5000	ENSG00000147437	GNRH1

2751	5005	ENSG00000133216	EPHB2

2752	5006	ENSG00000142632	ARHGEF19

2753	5008	ENSG00000100302	RASD2

2754	5011	ENSG00000145451	GLRA3

2755	5013	ENSG00000101152	DNAJC5

2756	5014	ENSG00000179958	DCTPP1

2757	5016	ENSG00000138326	RPS24

2758	5017	ENSG00000154889	MPPE1

2759	5019	ENSG00000189319	FAM53B

2760	5020	ENSG00000131738	KRT33B

2761	5021	ENSG00000137332	ENSG00000137332

2762	5022	ENSG00000157823	AP3S2

2763	5023	ENSG00000136160	EDNRB

2764	5024	ENSG00000132640	BTBD3

2765	5025	ENSG00000176165	FOXG1

2766	5026	ENSG00000128789	PSMG2

2767	5036	ENSG00000148331	ASB6

2768	5038	ENSG00000075151	EIF4G3

2769	5039	ENSG00000206253	ENSG00000206253

2770	5040	ENSG00000112697	TMEM30A

2771	5041	ENSG00000165804	ZNF219

2772	5043	ENSG00000197905	TEAD4

2773	5044	ENSG00000132561	MATN2

2774	5045	ENSG00000101745	ANKRD12

2775	5046	ENSG00000056050	C4orf27

2776	5047	ENSG00000103995	CEP152

2777	5048	ENSG00000075142	SRI

2778	5050	ENSG00000176177	ENTHD1

2779	5051	ENSG00000104660	LEPROTL1

2780	5053	ENSG00000100307	CBX7

2781	5054	ENSG00000179262	RAD23A

2782	5055	ENSG00000028203	VEZT

2783	5056	ENSG00000204463	BAT3

2784	5059	ENSG00000146648	EGFR

2785	5063	ENSG00000176393	RNPEP

2786	5066	ENSG00000100867	DHRS2

2787	5068	ENSG00000145879	SPINK7

2788	5069	ENSG00000164404	GDF9

2789	5070	ENSG00000113851	CRBN

2790	5074	ENSG00000132386	SERPINF1

2791	5075	ENSG00000163479	SSR2

2792	5077	ENSG00000142748	FCN3

2793	5080	ENSG00000120054	CPN1

2794	5081	ENSG00000181991	MRPS11

2795	5082	ENSG00000035720	STAP1

2796	5084	ENSG00000141385	AFG3L2

2797	5085	ENSG00000177272	KCNA3

2798	5086	ENSG00000171532	NEUROD2

2799	5087	ENSG00000063601	MTMR1

2800	5088	ENSG00000124762	CDKN1A

2801	5089	ENSG00000144591	GMPPA

2802	5090	ENSG00000206391	ENSG00000206391

2803	5092	ENSG00000196781	TLE1

2804	5093	ENSG00000135439	AGAP2

2805	5096	ENSG00000140876	NUDT7

2806	5097	ENSG00000151229	SLC2A13

2807	5098	ENSG00000196501	ENSG00000196501

2808	5099	ENSG00000156502	SUPV3L1

2809	5100	ENSG00000213898	ENSG00000213898

2810	5101	ENSG00000109320	NFKB1

2811	5106	ENSG00000143178	TBX19

2812	5107	ENSG00000180767	CHST13

2813	5108	ENSG00000185053	SGCZ

2814	5109	ENSG00000011376	LARS2

2815	5111	ENSG00000120471	TP53AIP1

2816	5112	ENSG00000145725	HISPPD1

2817	5114	ENSG00000146094	DOK3

2818	5115	ENSG00000089356	FXYD3

2819	5116	ENSG00000159640	ACE

2820	5117	ENSG00000185957	ENSG00000185957

2821	5118	ENSG00000103174	NAGPA

2822	5125	ENSG00000148290	SURF1

2823	5128	ENSG00000215077	ENSG00000215077

2824	5129	ENSG00000148057	C9orf103

2825	5132	ENSG00000163082	SGPP2

2826	5133	ENSG00000102904	TSNAXIP1

2827	5134	ENSG00000171016	PYGO1

2828	5135	ENSG00000101306	MYLK2

2829	5136	ENSG00000142675	CNKSR1

2830	5137	ENSG00000029363	BCLAF1

2831	5138	ENSG00000154001	PPP2R5E

2832	5139	ENSG00000130544	ZNF557

2833	5140	ENSG00000100632	ERH

2834	5141	ENSG00000083093	PALB2

2835	5142	ENSG00000151365	THRSP

2836	5146	ENSG00000112877	CEP72

2837	5148	ENSG00000144040	SFXN5

2838	5149	ENSG00000155754	ALS2CR11

2839	5150	ENSG00000113396	SLC27A6

2840	5151	ENSG00000146476	C6orf211

2841	5157	ENSG00000038427	VCAN

2842	5160	ENSG00000143258	USP21

2843	5161	ENSG00000165862	PNLIPRP2

2844	5164	ENSG00000100290	BIK

2845	5165	ENSG00000108826	MRPL27

2846	5166	ENSG00000107819	SFXN3

2847	5168	ENSG00000102007	PLP2

2848	5171	ENSG00000108830	RND2

2849	5172	ENSG00000130254	SAFB2

2850	5173	ENSG00000095970	TREM2

2851	5174	ENSG00000140279	DUOX2

2852	5175	ENSG00000169282	KCNAB1

2853	5176	ENSG00000138039	LHCGR

2854	5177	ENSG00000197837	HIST4H4

2855	5179	ENSG00000116668	C1orf26

2856	5182	ENSG00000112333	NR2E1

2857	5184	ENSG00000212829	RPS26P3

2858	5186	ENSG00000159496	RGL4

2859	5187	ENSG00000075131	TIPIN

2860	5188	ENSG00000012822	CALCOCO1

2861	5191	ENSG00000178952	TUFM

2862	5192	ENSG00000111049	MYF5

2863	5193	ENSG00000120910	PPP3CC

2864	5194	ENSG00000137409	MTCH1

2865	5195	ENSG00000008869	HEATR5B

2866	5199	ENSG00000068878	PSME4

2867	5200	ENSG00000136371	MTHFS

2868	5202	ENSG00000185624	P4HB

2869	5205	ENSG00000198886	MT-ND4

2870	5208	ENSG00000138030	KHK

2871	5211	ENSG00000124641	MED20

2872	5213	ENSG00000109189	USP46

2873	5214	ENSG00000109046	WSB1

2874	5215	ENSG00000169032	MAP2K1

2875	5218	ENSG00000137265	IRF4

2876	5222	ENSG00000100982	PCIF1

2877	5223	ENSG00000110435	PDHX

2878	5224	ENSG00000115758	ODC1

2879	5225	ENSG00000182197	EXT1

2880	5226	ENSG00000117632	STMN1

2881	5227	ENSG00000138641	HERC3

2882	5228	ENSG00000105479	CCDC114

2883	5229	ENSG00000179172	HNRNPCL1

2884	5230	ENSG00000198822	GRM3

2885	5231	ENSG00000135250	SRPK2

2886	5232	ENSG00000110245	APOC3

2887	5234	ENSG00000122729	ACO1

2888	5236	ENSG00000152332	UHMK1

2889	5237	ENSG00000169018	FEM1B

2890	5240	ENSG00000163394	CCKAR

2891	5241	ENSG00000160310	PRMT2

2892	5242	ENSG00000129244	ATP1B2

2893	5246	ENSG00000176476	CCDC101

2894	5247	ENSG00000080644	CHRNA3

2895	5250	ENSG00000101210	EEF1A2

2896	5251	ENSG00000215770	DOC2B

2897	5253	ENSG00000196843	ARID5A

2898	5254	ENSG00000169764	UGP2

2899	5255	ENSG00000198331	HYLS1

2900	5256	ENSG00000129465	RIPK3

2901	5258	ENSG00000124787	RPP40

2902	5260	ENSG00000160213	CSTB

2903	5262	ENSG00000130598	TNNI2

2904	5267	ENSG00000011052	NME2

2905	5271	ENSG00000164938	TP53INP1

2906	5272	ENSG00000181856	SLC2A4

2907	5275	ENSG00000157193	LRP8

2908	5276	ENSG00000070018	LRP6

2909	5277	ENSG00000167283	ATP5L

2910	5278	ENSG00000198914	POU3F3

2911	5280	ENSG00000175224	KIAA0652

2912	5282	ENSG00000104904	OAZ1

2913	5289	ENSG00000212870	ENSG00000212870

2914	5290	ENSG00000145192	AHSG

2915	5291	ENSG00000177666	PNPLA2

2916	5294	ENSG00000165457	FOLR2

2917	5295	ENSG00000160439	RDH13

2918	5296	ENSG00000188487	INSC

2919	5298	ENSG00000023445	BIRC3

2920	5301	ENSG00000213218	CSH2

2921	5302	ENSG00000134597	RBMX2

2922	5303	ENSG00000112493	ENSG00000112493

2923	5306	ENSG00000198081	ZFP161

2924	5307	ENSG00000064933	PMS1

2925	5308	ENSG00000126562	WNK4

2926	5309	ENSG00000182481	KPNA2

2927	5312	ENSG00000139725	RHOF

2928	5314	ENSG00000107736	CDH23

2929	5315	ENSG00000133636	NTS

2930	5316	ENSG00000148677	ANKRD1

2931	5317	ENSG00000181467	RAP2B

2932	5318	ENSG00000159840	ZYX

2933	5322	ENSG00000116017	ARID3A

2934	5330	ENSG00000215764	KIR2DL5B

2935	5331	ENSG00000133511	PI4KA

2936	5332	ENSG00000099917	MED15

2937	5333	ENSG00000181982	CCDC149

2938	5340	ENSG00000124193	SFRS6

2939	5341	ENSG00000166471	TMEM41B

2940	5343	ENSG00000144118	RALB

2941	5345	ENSG00000101346	POFUT1

2942	5346	ENSG00000145782	ATG12

2943	5347	ENSG00000132141	CCT6B

2944	5349	ENSG00000101958	GLRA2

2945	5350	ENSG00000129873	CDY2A

2946	5351	ENSG00000175390	EIF3F

2947	5352	ENSG00000134698	EIF2C4

2948	5354	ENSG00000164251	F2RL1

2949	5355	ENSG00000090273	NUDC

2950	5356	ENSG00000060656	PTPRU

2951	5357	ENSG00000136830	FAM129B

2952	5363	ENSG00000161048	NAPEPLD

2953	5368	ENSG00000146457	WTAP

2954	5371	ENSG00000162645	GBP2

2955	5373	ENSG00000086200	IPO11

2956	5374	ENSG00000197409	HIST1H3D

2957	5376	ENSG00000145734	BDP1

2958	5377	ENSG00000116717	GADD45A

2959	5379	ENSG00000213044	APOC2

2960	5382	ENSG00000196678	ERI2

2961	5383	ENSG00000175175	PPM1E

2962	5386	ENSG00000113141	IK

2963	5388	ENSG00000067208	EVI5

