Ensemble CGE_2A DFC_2A HIP_2A LGE_2A M1C.S1C_2A MFC_2A OFC_2A PCx_2A MGE_2A Ocx_2A HIP_2B HIP_3A S1C_3A V1C_4 STC_3B IPC_3A CBC_4 M1C_3A STR_3A DFC_4
ENSG00000102189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000118972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000007866 0 0 69.1317914617208 0 26.581418561145 0 21.2429571739498 2.58543904810298 0 35.6292318538279 0 0 0 -1.24649620426829 -3.73588161077236 -1.3127440006775 0 -1.3016379098916 -5.42442480352303 0
ENSG00000155393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000147854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000163785 0 3.67211804878049 3.61752901422764 0 3.62955087398374 3.77263467479675 3.60518944105691 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000163814 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.15971120596206 0 0 0 0 0 0
ENSG00000059378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000170498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000016402 -9.20888997628727 -16.5367316294038 -9.69824571815719 -8.81652244579946 -16.252705348916 -16.6459533976965 -16.470988321477 -9.73288682588076 -9.5354327100271 -14.5344525745258 -9.28623953590786 -8.75592398712737 -13.658958401084 -15.6655875592818 -13.340661802168 -16.3134706842818 -16.2301757452574 -15.8261929403794 -8.62837002371274 -13.4494145867209
ENSG00000111241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.47779199017615 0
ENSG00000111077 -2.94137480691057 -2.77553295731708 0 -2.78294004065041 0 -2.80809970528456 -2.70835283536586 0 -2.85611736788618 0 -5.20086540650407 -2.59644055216802 0 0 0 0 0 0 0 0
ENSG00000167904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000121274 0 1.7506612398374 0 0 1.84315997967479 1.86175656504065 1.80756980691057 1.87696367886179 0 1.88042583333333 3.181879098916 4.89776100271002 27.8444665023713 28.4199307808266 17.304233350271 47.2055775863822 1.68968888888889 32.1005255369242 3.15060697154472 22.2336186670054
ENSG00000047621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000099991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000174417 -2.97787197493225 -12.9651576422764 -3.04917735094851 -3.07851885501355 -3.17101084688347 -9.77674085027101 -10.0692274051491 -2.99847519647697 -2.96043877371274 -3.02195110094851 0 -2.79686706639566 -2.74513790650407 -2.54504800135502 -2.4115385501355 -5.14617760840108 -11.9516131571816 -2.69310345528455 0 0
ENSG00000158615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000182253 -79.3866845604676 -84.9563597179879 -131.212130466633 -73.8420605665651 -91.3007411610773 -90.9786672179879 -59.8649905809621 -131.533947580454 -82.5080763185976 -131.491285385332 -126.871647234925 -78.6265303277439 -148.301541892785 -80.5132752870935 -124.609982692243 -147.929226852134 -42.3203680877371 -141.290197563516 -83.6692321841125 -31.3503600271003
ENSG00000020633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000177565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000094804 457.397078036077 382.547849208164 453.601802101118 238.854601163618 489.416101542174 368.062484634993 190.663765547087 373.30827610857 252.838672867547 529.562088940549 16.3680950186315 8.85882534383469 -44.6292791937669 -35.8743845731707 -34.6336878658536 -37.0542983130081 30.1509905030488 -37.3488248170732 -16.9145983265582 -50.9565216429539
ENSG00000117616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000177479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000108018 -126.767123038618 -82.2406425897697 -111.542008932927 -24.0118111382114 -74.4774073424797 -342.507331239837 -88.8116149966125 -3.19647110264229 -21.094951344851 -120.580362659214 -109.719997957317 -104.082943892276 237.163393841463 78.5117625101626 134.666201509146 321.117564933943 -54.631506875 236.899995873984 -45.7891729657859 -62.0838265142277
ENSG00000108469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000141753 0 0 2.31958182249322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000053254 111.414407076558 0 22.8344977371273 16.5351528252032 14.3920506216124 0 0 12.289767623645 40.0923970376016 16.516795101626 1.67811253895664 0 0 23.5307676388889 23.8781173136856 0 14.5800410094851 0 0 9.60026262364499
ENSG00000100994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000101966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133056 2.23687085365853 0 0 0 0 0 0 2.32534163617886 0 0 0 0 10.4498765650407 34.0703296104336 6.9056087449187 7.17774282520326 0 12.4001739854336 0 13.3630718478997
ENSG00000138794 4.34317234756097 142.033620913787 73.5647846790311 0 107.295361916497 146.479112773543 58.4689710475948 97.979452602473 0 85.7461741167004 0 0 12.2381499932249 0 0 0 61.4361426160231 74.5250190252372 3.77431665650406 0
ENSG00000178342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000131759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5370091751355 0
ENSG00000049323 201.993924524051 28.8629775355691 297.897550719851 0 83.3444038177506 264.097739800135 90.5634799153116 9.42724061314363 0 59.37323462229 366.788354850102 485.342979487635 -62.6256159349593 -12.5648356233062 -9.34943593326558 -55.5238876761518 -51.1945395460704 -60.7798585365853 -34.2947369512195 -54.5543433418022
ENSG00000164485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000121281 0 0 0 0 0 0 0 0 0 0 -3.98504864837398 -1.23868222222222 0 -2.55349143800813 -6.53801824695122 -4.05599242886179 0 0 -4.14136360772357 3.71487730691057
ENSG00000051128 0 0 0 -3.62654447154472 0 -6.88162268800814 -7.1378199644309 -7.21790821646343 0 -6.72902053353659 -6.55486484247967 -6.62495495088076 -9.05432195630081 -11.518939527439 -6.62756425304878 -6.90093633299457 0 -9.10889092649052 0 -9.34240513719512
ENSG00000120533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000085491 220.226259076897 177.26035895664 212.769265923103 100.510241419377 119.963191553184 127.221372991192 139.608052056233 124.824252655827 139.178274302168 187.639929759485 114.689415836721 48.7045953319783 0 0 3.42492812330623 0 0 0 100.428441085705 0
ENSG00000133454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134871 0 0 61.6092832266259 0 2.14649018292683 2.06778397357723 2.20581719512195 14.7943470409892 2.19351286585365 6.40505638042005 0 1.7196026897019 0 0 3.40662529132791 0 122.754315405657 0 5.58338597391599 0
ENSG00000027697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000149131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167779 -5.72442943597562 -1.88025989837398 0 0 0 0 0 0 0 0 0 0 -1.68562108401084 0 -3.13857917174797 0 0 0 -1.67176857723577 0
ENSG00000205403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000111254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000081189 -239.612754791667 16.9977751710705 -327.635431297426 -123.743473131775 -42.2757001778456 20.1104557249322 5.20041384993224 21.0115026761517 -222.048167461044 -8.03435824695122 -142.056780780826 -22.7314427422086 78.986970552168 130.621765299797 102.189915870596 82.4505628150407 20.7246195460705 79.2726707554202 -7.27754156334688 117.562639120935
ENSG00000004777 0 0 0 6.38510458841463 0 0 0 0 0 0 1.84510988143632 7.87048711212738 36.34596337229 62.4390788211382 52.8913600254065 30.3943006148374 8.44583159722223 34.1651127354336 8.28493035060976 89.6214770596206
ENSG00000101003 545.823140478489 535.866624411416 407.83157571731 477.587175651253 520.660404828082 550.997512348408 496.831777765074 439.657865058435 461.079507063855 573.979302019817 441.391320685129 303.246730771511 -45.1198811449864 -45.4136376219512 -23.2198275660569 -37.4658220020325 175.564715542006 -44.576812201897 175.83705201897 -45.9104572154472
ENSG00000108294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000100425 0 0 0 0 2.7758200101626 0 0 0 2.86660660060975 0 0 0 19.5299549373306 2.46727955792683 12.891527928523 28.5425471858063 0 2.61716796747968 0 0
ENSG00000116783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000113742 -167.160261238144 -5.38043110264228 0 0 0 -80.0847629200543 -10.9385836585366 0 0 0 0 0 0 0 0 1.89779377710028 4.2987182791328 0 0 3.82302564024391
ENSG00000064607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000177468 -6.56369488821138 -6.67214031504065 363.755620781673 -6.72067968495935 -6.38109777439024 -6.97847801829268 -6.61406795731707 -6.25084204268293 -6.5761687703252 -6.1731600304878 -6.58844347899729 -8.29289723577235 -9.90937111788617 -10.4395450406504 -9.74392839430894 -8.3800325203252 -10.5935399119241 -9.81332090108401 -6.27133480691056 -10.5073620934959
ENSG00000132471 -96.7513399500341 -74.7166997984419 -105.826323933774 -74.4448750016939 -66.9292290768971 -85.934822361958 -75.5342781012874 -35.8589255081301 -114.692504650237 -81.0582929920394 -31.5345310433605 -7.61966265582658 0 -1.39227320460705 -2.79889033536586 0 0 0 -47.5540395392955 0
ENSG00000002834 13.0475665193089 1.59520885162602 10.028367972561 10.7740140701219 9.90208038109755 5.14540554878049 6.64144037601626 10.0570687042683 10.0383683993902 6.64271513211382 9.58827949695123 9.94315628556912 10.0584642936992 9.27468672256098 18.116145326897 10.3832655132114 1.43725004403794 10.3223147408537 14.5848121934282 13.4995000745257
ENSG00000101546 0 0 0 0 0 0 0 0 0 0 0 0 28.3075720867209 1.94468968157181 8.22978497289972 9.99463137872628 0 8.92261023035231 4.26869353658536 0
ENSG00000006607 -8.08778063685638 -6.41028757791329 -8.85757986449865 -8.60827425474256 -8.37807998644987 -8.97847279132792 -8.343982100271 -6.08634420901085 -8.75400258807588 -8.09920384823849 -11.0662112262873 -8.32549441734417 -5.74280686144987 -3.76265635670732 -8.14215303523035 -7.50004975609756 -5.59590068258807 -5.72514631266938 -13.0173921985095 -7.69541183604336
ENSG00000163541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178252 0 1.7049135399729 1.77869034891599 0 1.72942303184282 1.66330549119241 0 1.66203122289973 1.75777368224932 0 0 1.56501423780488 0 4.08922017953929 9.63399679369918 0 1.44897679878049 1.53192478658537 0 9.61748653963413
ENSG00000145703 804.725072496612 411.019906623475 257.098206989329 722.688562703251 554.774623916836 313.809671460874 246.471417014736 458.415714960196 526.952940512364 451.555768384993 734.9885544021 644.219996412602 -87.57270263042 -19.4232326185637 38.5430123009824 -70.6927468377371 -84.7360993174119 -75.281835879065 45.0217417623645 -80.5101770867209
ENSG00000181072 -23.0073592394986 -18.0160147577913 -8.69337259315718 -9.08639635331978 -13.2429183350271 -28.6594226846206 -17.9482293919377 -8.63356533705962 -23.0073574610434 -9.03098623136857 -7.40094476117886 -11.9260704488482 -3.89721655318428 -3.54968571646341 -6.84314933096206 -4.16659515074526 -26.7743789854336 -4.04907868733062 -3.42502109925474 -3.94515837906504
ENSG00000138768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000008988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000137478 0 0 0 0 0 0 0 0 0 0 1.25454088075881 18.4002438279133 23.4047609417344 26.8793625999322 7.88066943428184 32.933166919038 3.97140997459349 21.4422840955285 44.6754401134824 42.5134516531165
ENSG00000174611 -1.52511875338753 -1.60977807249323 -4.69533451897019 -1.52053717818428 -4.64205701897019 -1.56122022188347 -1.5991379302168 -1.52809215785908 -6.13972721883469 -1.60134676151762 -5.41051248983739 -4.15932420392954 -2.69208273373984 -5.19646988143632 -19.978580719851 -1.35726659891599 0 -1.38274535230352 -1.43218634823848 -5.28562124322494
ENSG00000154978 1.69644655826558 1.64764322493225 0 0 1.76494005420054 1.55919335704607 0 1.46877593834688 1.70799904810298 1.52960007452574 0 0 0 1.62781193936314 1.64982770663956 0 1.53374094850949 0 1.47274817073171 0
ENSG00000000003 220.407105974763 187.748089674797 261.014524257283 156.719974647696 176.908397144309 231.207749264058 243.072365422595 126.582152340786 175.605673689024 188.508994441057 173.800815491193 177.635110653794 25.2047069935637 2.568741649729 37.884098423103 9.9363664498645 161.031869586721 27.9391549678184 77.2517341683605 20.6113001558265
ENSG00000126259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.22782981707317 0 10.8988789634146 0 0 -1.31647986280488
ENSG00000120457 -4.61896069613821 -4.38618020833333 0 -4.22042677337399 -4.14834111280488 -3.82216577743903 -3.79067205792683 -4.44813006605691 -3.83796394817073 -4.06402415142277 -3.77784475440379 -4.21085159722222 -3.98733163787263 -3.39761150914634 -4.22699105182927 -3.86795093326558 -3.61406778963415 -4.19127568936314 -4.12482090616531 -3.42692205792683
ENSG00000137392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000170522 2.34219390752032 10.3938748086043 0 10.7499281012873 5.22142863313008 8.11843684451219 0 2.51752195630081 0 2.43329335873984 9.31272575711383 2.26156279302168 2.18088035399729 13.4314071053523 9.37859826388889 2.24514506944444 2.27494317920054 7.20643363313009 12.311807870935 31.8600433756775
ENSG00000178057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000092929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000096063 29.7229391615853 73.9718008604335 41.493574032859 41.5626691548102 22.9988915735094 66.8242822527099 22.3485774983062 29.7548786534552 25.3345642157859 35.6272078607723 38.7878194122629 27.1275900423442 81.3064351693768 74.364830057588 19.8212369495257 87.4331037228999 20.3714237483062 99.8451732266261 57.8713149119242 96.5784893478997
ENSG00000140750 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000170382 -1.84698803523035 0 0 0 0 0 0 0 -9.59775245257453 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172680 0 0 0 0 0 0 0 0 0 0 1.59727047086721 0 0.764663868563686 0 0 5.76175739837399 0 5.79792757452575 4.950680399729 0
ENSG00000170860 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000102362 0 0 -4.07637804878049 -3.87120788617886 0 -3.89223577235773 -4.05118426829269 0 -3.8289637398374 0 -4.29643650406504 -4.47548994579946 -4.48060073170732 -4.38743266768293 -3.9737506402439 -4.38863382113821 -4.42453686314363 -4.54892880758807 -4.41027701897019 -3.7080012195122
ENSG00000183918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181690 543.717850187161 743.206521867378 793.165858486619 457.147473769478 736.939193571307 797.859901372798 709.853625139735 603.381255241361 468.663662367039 803.146131931741 349.815121640414 31.4733741776762 -31.4097597357723 -63.0551762991192 -42.9485469308943 -24.2844067852303 -31.7431357723577 -28.3465016734417 -52.0922502676151 -67.1101439430894
ENSG00000182858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000156113 -712.980677769309 -591.209244917006 -532.125369659553 -448.305206869919 -507.036488292683 -495.576747779472 -446.341142835366 -467.088322306911 -457.537029176829 -479.232137903116 -232.87229862212 -206.824981511687 -92.6278085806233 17.629808873645 -100.608758055556 -76.2311546697154 38.6088846409214 -113.87344992378 -164.688560492886 17.7075003370596
ENSG00000075702 247.414738534892 160.872734915312 21.4226762610095 212.72525866023 286.526071946138 192.583733733062 48.8786537864159 188.701802103659 245.955188494241 221.309927528794 -4.96696157181571 -3.69333769308943 -11.4028366768293 -13.7939810162602 -11.4437957012195 -11.120700254065 -9.18527711382112 -10.8655426930894 -6.22379353319783 -12.1767658231707
ENSG00000135476 428.458229810298 391.276172716802 272.415971128048 396.190514830623 496.700293871951 389.446253997289 358.372456605691 349.741533976964 406.104906913956 414.513283956639 74.1227344706979 91.5801565777439 -28.8437692462737 -30.153000828252 -25.4403425813008 -28.5564319901761 22.5059096104336 -28.3140094698509 7.21660078082661 -34.1068694901761
ENSG00000170091 0 0 -9.15215603150408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.87494333841463 1.62516966971545
ENSG00000099994 -19.9714579403794 -19.9347456842818 -19.1773703794038 -20.5247409281843 -20.6321919647696 -20.4074629403794 -20.8913832452575 -19.6929273306233 -19.1787970257453 -20.1315939769648 -19.960629200542 -20.1463664363144 -18.3825541192412 -18.4553144952575 -19.1945185806233 -19.4848759078591 -22.5311958536585 -19.4614761517615 -19.99917399729 -21.7965362025745
ENSG00000090061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152214 -172.920852226457 -191.796505746104 -37.510544716294 -32.429923837229 -276.961143871104 -74.3009735492886 -51.6675625770664 -300.185188909214 -25.50642555979 -296.13658541836 -10.8708425770664 -3.33166356792005 -249.304834070969 66.438057550813 -25.4498921197493 -246.334570764736 -27.6675882511856 -259.816830423442 21.8418419376694 103.684281405827
ENSG00000120370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000054598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000145022 -120.799309971206 -115.064119646003 -98.4533270376017 -166.678072975949 -130.891672061315 -89.7712310196478 -100.415197271342 -51.7090281724255 -240.052759834011 -105.942842359417 -59.2302352455962 -25.2173381571816 -20.8071314617209 -13.0346886805556 -23.7938474051491 -38.112798023374 0 -9.83621176321137 -69.7930410213415 -10.8287295088076
ENSG00000112053 -13.3471041056911 -8.53610382621951 -2.07454335873984 0 -6.24980973069106 -17.9072301050136 -13.2276876422764 0 -2.10182466971545 -8.47141797256098 -11.5914131300813 -5.59188838922764 0 0 0 0 0 0 0 0
ENSG00000152689 -3.18457412601626 -6.57496181571816 -6.38299460027101 -7.06709315718158 -6.94768962059621 -7.04930128726288 -7.173538299458 0 -7.02887096205963 0 -27.0979632283198 -9.89012655318428 -9.91959265074526 -28.2179985162602 -46.2601699695122 -22.6370107554201 -30.2774923577236 -22.6775134857723 -9.76875641090786 -52.1012185382791
ENSG00000126264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154639 12.6879654200542 9.32384631436314 12.9665294444444 28.1871142987805 12.7866599322493 12.543745602981 28.6735858434959 13.1010968224932 27.9306034247967 9.1753211111111 54.5517074288618 94.093100691057 132.472138250339 123.367699225948 85.3953891734417 132.260597599932 54.4442429979675 90.301688699187 156.801002537263 105.138042564363
ENSG00000007952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000147654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000170786 -3.57937724593496 -1.86780143292683 -1.86137114329268 -3.60264360772358 -3.45918246951219 -1.87303450203252 -3.5857562703252 -3.58065029471545 -9.65561399051491 -1.74224202235772 -7.67246306910569 -4.60616807249323 -10.4474228658537 -8.24883036246613 -5.49040785907859 -3.25441992886179 41.0515570579269 -3.4165021104336 -7.52958427506775 -3.16193739329268
ENSG00000173578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000070748 -1.08347490006775 -0.968625016937672 -0.942303421409218 0 -0.907942964092143 -0.954499722222224 -1.11376673441735 -0.997905535230355 0 -0.974335890921411 0 -0.809997052845528 -0.794447899728998 -0.836139681571817 -0.852211434620598 0 147.12766290227 -0.88021078590786 -0.808434092140922 -2.28758873644987
ENSG00000198586 11.5553589786585 11.9320326778455 14.8653631351626 15.186959273374 12.3787928099593 14.8069771189024 11.2329895579268 11.6099569156504 8.00772133638208 12.6191967835366 5.87558948340109 -4.38253182926829 -57.208669657859 11.7094387008808 9.59273091632792 -38.641338778794 13.7940112652439 -41.8144912804878 13.8887167936992 -260.913448245257
ENSG00000188878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000043039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183496 235.732573766091 239.766314711213 288.695621337229 186.213091388042 200.856640808773 261.949012495765 224.346492638042 235.787858512026 184.24671696731 226.655282861619 288.761077892107 272.290389172595 271.684667831131 306.055418628895 305.502899980522 269.079468461213 173.665995713923 268.625695087229 216.894478583164 308.581373049627
ENSG00000119431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000163823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116132 0 0 0 -2.81181301829268 0 0 0 0 0 0 0 -2.51635086382114 -9.57616828590786 -6.7947914600271 0 -4.72666990514905 -7.09010311653116 -4.74794345528455 -30.3853443580623 -6.67869917344173
ENSG00000132872 -5.97189295392955 0 0 0 0 0 0 0 0 0 2.44298371104336 0 0 2.25612154979675 2.25086717987805 0 0 0 0 15.2104435653794
ENSG00000213995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164061 -130.666672386518 -179.417833365515 -236.200609676491 -95.5575333705963 -131.036340252371 -181.363670723239 -264.138530591125 -92.1682701338077 -118.236490299797 -135.264994564702 -132.115950370935 -123.000322477981 -4.66932770833333 -4.10375856876694 -4.33389557079946 -7.29571887703251 -18.695966548103 -7.16895085873984 -108.712615232046 -4.10127311653117
ENSG00000105254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197111 18.4515656131436 5.47676369918697 9.75783754742543 6.83726422425472 0 1.3498262855691 1.36613789634146 1.34782707317073 9.69145634823844 2.68617695799457 1.17051444783198 0 0 0 0 1.16498505758808 0 1.18916372289973 0 0
ENSG00000139637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148229 0 0 0 0 0 2.57372391260163 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152291 -1.92453492208672 -22.9014569393632 -52.5987673018294 -1.94884203590786 -4.09311874830624 -20.7162487347561 -29.6115955978998 -8.00120726795394 -4.09198019139567 -25.2818866581979 -46.7970042903116 -8.73048323001355 0 0 -1.54586179708672 -1.64175762533875 0 0 -1.66345734078591 0
ENSG00000138771 314.303874358909 312.986545883299 320.835394226795 128.731826001863 395.121855114329 277.412160647866 85.9020901609078 262.192955038109 13.1761357952236 395.714087837906 29.7569589269987 33.644041613313 -19.4635473678862 -18.6161133841463 -21.1792822103658 -16.8686088821138 43.0495416073848 -15.6488264905149 -45.7318440735095 -20.9746037804878
ENSG00000181195 -41.851602376355 -50.6191404657859 -50.9901629962737 -42.7089450592818 -42.4573981487127 -49.0991169292005 -50.9542257401762 -43.1525137584688 -44.2920628641599 -40.3424301812331 -52.6809036839431 -49.0660111974932 -46.5035088194444 -41.5171246121274 -41.3553453031843 -41.6445169292005 -40.1828958451897 -46.4355177218835 -31.9925457825203 -38.2577112991192
ENSG00000162623 0 0 0 0 0 0 0 0 0 0 0 0 -80.2823127955623 -72.0494764456301 -33.5842620316734 -92.042089360603 0 -96.8753516031504 -32.9198543453591 -59.5108842462737
ENSG00000187714 -4.12457644308943 -4.57792383130081 -4.15993080284553 -3.38427349085366 -4.41326546747968 -4.29390817073171 -4.30682863821138 -4.27111382113821 -3.28951546747968 -4.30064821138211 -6.89933838245257 -4.40076045392954 -7.07646164803523 -9.7780099847561 -9.95730224847561 -7.17560433096206 807.879767110434 -10.2473948221545 1.90604087906504 -7.04526660060976
ENSG00000181104 547.179207227303 458.118149911077 487.905208573848 483.063220647019 471.657561439702 454.484511458333 454.676031270325 471.792545636856 502.991729312331 487.845951256775 453.822425199865 453.613831019648 412.007767093496 311.020072598238 395.51822300813 399.489156283875 306.88680451897 420.585393221545 394.546728126694 188.844262269648
ENSG00000117222 1.74473851626016 0 0 0 0 1.6365175101626 0 1.66340025406504 0 1.64624716463415 0 0 1.58195785907859 3.13042737804878 0 1.66191130081301 0 1.62767714092141 1.57067930216802 0
ENSG00000196431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000012223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000157764 0 0 -1.49115389227643 0 0 0 0 0 0 0 -1.27398801829268 -1.30601837737127 0 0 0 0 0 0 0 0
ENSG00000185591 53.6217749119241 60.4594015752032 50.0371124695122 10.125893597561 84.9722587872628 60.4848424898374 56.9565122865853 38.6779443800813 21.5541848678862 77.5643401338075 0 0 0 0 0 0 0 0 0 0
ENSG00000211450 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164251 1.75735507621951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
